x, y, z, k, eps, mut
8.90244, 0.30645, 0.0, 0.00231, 0.00022, 0.00216
8.90244, 0.33871, 0.0, 0.00231, 0.00021, 0.00233
8.90244, 0.37097, 0.0, 0.00232, 0.00020, 0.00245
8.90244, 0.40323, 0.0, 0.00234, 0.00019, 0.00253
8.90244, 0.43548, 0.0, 0.00235, 0.00019, 0.00259
8.90244, 0.46774, 0.0, 0.00236, 0.00019, 0.00262
8.90244, 0.50000, 0.0, 0.00236, 0.00019, 0.00263
8.90244, 0.53226, 0.0, 0.00236, 0.00019, 0.00262
8.90244, 0.56452, 0.0, 0.00235, 0.00019, 0.00259
8.90244, 0.59677, 0.0, 0.00234, 0.00019, 0.00253
8.90244, 0.62903, 0.0, 0.00232, 0.00020, 0.00245
8.90244, 0.66129, 0.0, 0.00231, 0.00021, 0.00233
8.90244, 0.69355, 0.0, 0.00231, 0.00022, 0.00216
8.90244, 0.72581, 0.0, 0.00234, 0.00025, 0.00194
8.90244, 0.75806, 0.0, 0.00244, 0.00032, 0.00168
8.90244, 0.79032, 0.0, 0.00266, 0.00046, 0.00140
8.90244, 0.82258, 0.0, 0.00316, 0.00076, 0.00118
8.90244, 0.85484, 0.0, 0.00412, 0.00142, 0.00107
8.90244, 0.88710, 0.0, 0.00561, 0.00273, 0.00104
8.90244, 0.91935, 0.0, 0.00752, 0.00511, 0.00099
8.90244, 0.95161, 0.0, 0.00963, 0.00983, 0.00085
8.90244, 0.98387, 0.0, 0.00801, 0.01781, 0.00032
8.90244, 1.00000, 0.0, 0.00000, 0.00000, 0.00000
9.14634, 0.00000, 0.0, 0.00000, 0.00000, 0.00000
9.14634, 0.01613, 0.0, 0.00801, 0.01780, 0.00032
9.14634, 0.04839, 0.0, 0.00969, 0.00985, 0.00086
9.14634, 0.08065, 0.0, 0.00763, 0.00518, 0.00101
9.14634, 0.11290, 0.0, 0.00575, 0.00281, 0.00106
9.14634, 0.14516, 0.0, 0.00424, 0.00149, 0.00109
9.14634, 0.17742, 0.0, 0.00324, 0.00080, 0.00118
9.14634, 0.20968, 0.0, 0.00269, 0.00047, 0.00138
9.14634, 0.24194, 0.0, 0.00243, 0.00032, 0.00165
9.14634, 0.27419, 0.0, 0.00232, 0.00025, 0.00191
9.14634, 0.30645, 0.0, 0.00228, 0.00022, 0.00214
9.14634, 0.33871, 0.0, 0.00228, 0.00020, 0.00231
9.14634, 0.37097, 0.0, 0.00228, 0.00019, 0.00243
9.14634, 0.40323, 0.0, 0.00230, 0.00019, 0.00252
9.14634, 0.43548, 0.0, 0.00231, 0.00019, 0.00257
9.14634, 0.46774, 0.0, 0.00231, 0.00018, 0.00261
9.14634, 0.50000, 0.0, 0.00232, 0.00018, 0.00262
9.14634, 0.53226, 0.0, 0.00231, 0.00018, 0.00261
9.14634, 0.56452, 0.0, 0.00231, 0.00019, 0.00257
9.14634, 0.59677, 0.0, 0.00230, 0.00019, 0.00252
9.14634, 0.62903, 0.0, 0.00228, 0.00019, 0.00243
9.14634, 0.66129, 0.0, 0.00228, 0.00020, 0.00231
9.14634, 0.69355, 0.0, 0.00228, 0.00022, 0.00214
9.14634, 0.72581, 0.0, 0.00232, 0.00025, 0.00191
9.14634, 0.75806, 0.0, 0.00243, 0.00032, 0.00165
9.14634, 0.79032, 0.0, 0.00269, 0.00047, 0.00138
9.14634, 0.82258, 0.0, 0.00324, 0.00080, 0.00118
9.14634, 0.85484, 0.0, 0.00424, 0.00149, 0.00109
9.14634, 0.88710, 0.0, 0.00575, 0.00281, 0.00106
9.14634, 0.91935, 0.0, 0.00763, 0.00518, 0.00101
9.14634, 0.95161, 0.0, 0.00969, 0.00985, 0.00086
9.14634, 0.98387, 0.0, 0.00801, 0.01780, 0.00032
9.14634, 1.00000, 0.0, 0.00000, 0.00000, 0.00000
9.39024, 0.00000, 0.0, 0.00000, 0.00000, 0.00000
9.39024, 0.01613, 0.0, 0.00800, 0.01780, 0.00032
9.39024, 0.04839, 0.0, 0.00974, 0.00987, 0.00087
9.39024, 0.08065, 0.0, 0.00773, 0.00524, 0.00103
9.39024, 0.11290, 0.0, 0.00588, 0.00288, 0.00108
9.39024, 0.14516, 0.0, 0.00436, 0.00155, 0.00110
9.39024, 0.17742, 0.0, 0.00331, 0.00083, 0.00118
9.39024, 0.20968, 0.0, 0.00272, 0.00049, 0.00137
9.39024, 0.24194, 0.0, 0.00243, 0.00033, 0.00162
9.39024, 0.27419, 0.0, 0.00231, 0.00025, 0.00188
9.39024, 0.30645, 0.0, 0.00226, 0.00022, 0.00211
9.39024, 0.33871, 0.0, 0.00224, 0.00020, 0.00228
9.39024, 0.37097, 0.0, 0.00225, 0.00019, 0.00241
9.39024, 0.40323, 0.0, 0.00225, 0.00018, 0.00250
9.39024, 0.43548, 0.0, 0.00226, 0.00018, 0.00256
9.39024, 0.46774, 0.0, 0.00227, 0.00018, 0.00259
9.39024, 0.50000, 0.0, 0.00227, 0.00018, 0.00260
9.39024, 0.53226, 0.0, 0.00227, 0.00018, 0.00259
9.39024, 0.56452, 0.0, 0.00226, 0.00018, 0.00256
9.39024, 0.59677, 0.0, 0.00225, 0.00018, 0.00250
9.39024, 0.62903, 0.0, 0.00225, 0.00019, 0.00241
9.39024, 0.66129, 0.0, 0.00224, 0.00020, 0.00228
9.39024, 0.69355, 0.0, 0.00226, 0.00022, 0.00211
9.39024, 0.72581, 0.0, 0.00231, 0.00025, 0.00188
9.39024, 0.75806, 0.0, 0.00243, 0.00033, 0.00162
9.39024, 0.79032, 0.0, 0.00272, 0.00049, 0.00137
9.39024, 0.82258, 0.0, 0.00331, 0.00083, 0.00118
9.39024, 0.85484, 0.0, 0.00436, 0.00155, 0.00110
9.39024, 0.88710, 0.0, 0.00588, 0.00288, 0.00108
9.39024, 0.91935, 0.0, 0.00773, 0.00524, 0.00103
9.39024, 0.95161, 0.0, 0.00974, 0.00987, 0.00087
9.39024, 0.98387, 0.0, 0.00800, 0.01780, 0.00032
9.39024, 1.00000, 0.0, 0.00000, 0.00000, 0.00000
9.63415, 0.00000, 0.0, 0.00000, 0.00000, 0.00000
9.63415, 0.01613, 0.0, 0.00800, 0.01779, 0.00032
9.63415, 0.04839, 0.0, 0.00979, 0.00989, 0.00087
9.63415, 0.08065, 0.0, 0.00783, 0.00529, 0.00104
9.63415, 0.11290, 0.0, 0.00601, 0.00295, 0.00110
9.63415, 0.14516, 0.0, 0.00448, 0.00161, 0.00112
9.63415, 0.17742, 0.0, 0.00339, 0.00087, 0.00119
9.63415, 0.20968, 0.0, 0.00276, 0.00051, 0.00135
9.63415, 0.24194, 0.0, 0.00244, 0.00034, 0.00159
9.63415, 0.27419, 0.0, 0.00229, 0.00025, 0.00185
9.63415, 0.30645, 0.0, 0.00223, 0.00021, 0.00208
9.63415, 0.33871, 0.0, 0.00221, 0.00019, 0.00226
9.63415, 0.37097, 0.0, 0.00221, 0.00018, 0.00239
9.63415, 0.40323, 0.0, 0.00222, 0.00018, 0.00248
9.63415, 0.43548, 0.0, 0.00222, 0.00018, 0.00254
9.63415, 0.46774, 0.0, 0.00223, 0.00017, 0.00258
9.63415, 0.50000, 0.0, 0.00223, 0.00017, 0.00259
9.63415, 0.53226, 0.0, 0.00223, 0.00017, 0.00258
9.63415, 0.56452, 0.0, 0.00222, 0.00018, 0.00254
9.63415, 0.59677, 0.0, 0.00222, 0.00018, 0.00248
9.63415, 0.62903, 0.0, 0.00221, 0.00018, 0.00239
9.63415, 0.66129, 0.0, 0.00221, 0.00019, 0.00226
9.63415, 0.69355, 0.0, 0.00223, 0.00021, 0.00208
9.63415, 0.72581, 0.0, 0.00229, 0.00025, 0.00185
9.63415, 0.75806, 0.0, 0.00244, 0.00034, 0.00159
9.63415, 0.79032, 0.0, 0.00276, 0.00051, 0.00135
9.63415, 0.82258, 0.0, 0.00339, 0.00087, 0.00119
9.63415, 0.85484, 0.0, 0.00448, 0.00161, 0.00112
9.63415, 0.88710, 0.0, 0.00601, 0.00295, 0.00110
9.63415, 0.91935, 0.0, 0.00783, 0.00529, 0.00104
9.63415, 0.95161, 0.0, 0.00979, 0.00989, 0.00087
9.63415, 0.98387, 0.0, 0.00800, 0.01779, 0.00032
9.63415, 1.00000, 0.0, 0.00000, 0.00000, 0.00000
9.87805, 0.00000, 0.0, 0.00000, 0.00000, 0.00000
9.87805, 0.01613, 0.0, 0.00801, 0.01780, 0.00032
9.87805, 0.04839, 0.0, 0.00985, 0.00991, 0.00088
9.87805, 0.08065, 0.0, 0.00792, 0.00533, 0.00106
9.87805, 0.11290, 0.0, 0.00613, 0.00301, 0.00112
9.87805, 0.14516, 0.0, 0.00459, 0.00166, 0.00114
9.87805, 0.17742, 0.0, 0.00347, 0.00091, 0.00120
9.87805, 0.20968, 0.0, 0.00280, 0.00052, 0.00134
9.87805, 0.24194, 0.0, 0.00244, 0.00034, 0.00157
9.87805, 0.27419, 0.0, 0.00228, 0.00026, 0.00183
9.87805, 0.30645, 0.0, 0.00221, 0.00021, 0.00206
9.87805, 0.33871, 0.0, 0.00218, 0.00019, 0.00224
9.87805, 0.37097, 0.0, 0.00217, 0.00018, 0.00237
9.87805, 0.40323, 0.0, 0.00218, 0.00017, 0.00246
9.87805, 0.43548, 0.0, 0.00219, 0.00017, 0.00253
9.87805, 0.46774, 0.0, 0.00219, 0.00017, 0.00256
9.87805, 0.50000, 0.0, 0.00219, 0.00017, 0.00257
9.87805, 0.53226, 0.0, 0.00219, 0.00017, 0.00256
9.87805, 0.56452, 0.0, 0.00219, 0.00017, 0.00253
9.87805, 0.59677, 0.0, 0.00218, 0.00017, 0.00246
9.87805, 0.62903, 0.0, 0.00217, 0.00018, 0.00237
9.87805, 0.66129, 0.0, 0.00218, 0.00019, 0.00224
9.87805, 0.69355, 0.0, 0.00221, 0.00021, 0.00206
9.87805, 0.72581, 0.0, 0.00228, 0.00026, 0.00183
9.87805, 0.75806, 0.0, 0.00244, 0.00034, 0.00157
9.87805, 0.79032, 0.0, 0.00280, 0.00052, 0.00134
9.87805, 0.82258, 0.0, 0.00347, 0.00091, 0.00120
9.87805, 0.85484, 0.0, 0.00459, 0.00166, 0.00114
9.87805, 0.88710, 0.0, 0.00613, 0.00301, 0.00112
9.87805, 0.91935, 0.0, 0.00792, 0.00533, 0.00106
9.87805, 0.95161, 0.0, 0.00985, 0.00991, 0.00088
9.87805, 0.98387, 0.0, 0.00801, 0.01780, 0.00032
9.87805, 1.00000, 0.0, 0.00000, 0.00000, 0.00000
10.00000, 0.00000, 0.0, 0.00000, 0.00000, 0.00000
10.00000, 0.01613, 0.0, 0.00801, 0.01780, 0.00032
10.00000, 0.04839, 0.0, 0.00985, 0.00991, 0.00088
10.00000, 0.08065, 0.0, 0.00792, 0.00533, 0.00106
10.00000, 0.11290, 0.0, 0.00613, 0.00301, 0.00112
10.00000, 0.14516, 0.0, 0.00459, 0.00166, 0.00114
10.00000, 0.17742, 0.0, 0.00347, 0.00091, 0.00120
10.00000, 0.20968, 0.0, 0.00280, 0.00052, 0.00134
10.00000, 0.24194, 0.0, 0.00244, 0.00034, 0.00157
10.00000, 0.27419, 0.0, 0.00228, 0.00026, 0.00183
10.00000, 0.30645, 0.0, 0.00221, 0.00021, 0.00206
10.00000, 0.33871, 0.0, 0.00218, 0.00019, 0.00224
10.00000, 0.37097, 0.0, 0.00217, 0.00018, 0.00237
10.00000, 0.40323, 0.0, 0.00218, 0.00017, 0.00246
10.00000, 0.43548, 0.0, 0.00219, 0.00017, 0.00253
10.00000, 0.46774, 0.0, 0.00219, 0.00017, 0.00256
10.00000, 0.50000, 0.0, 0.00219, 0.00017, 0.00257
10.00000, 0.53226, 0.0, 0.00219, 0.00017, 0.00256
10.00000, 0.56452, 0.0, 0.00219, 0.00017, 0.00253
10.00000, 0.59677, 0.0, 0.00218, 0.00017, 0.00246
10.00000, 0.62903, 0.0, 0.00217, 0.00018, 0.00237
10.00000, 0.66129, 0.0, 0.00218, 0.00019, 0.00224
10.00000, 0.69355, 0.0, 0.00221, 0.00021, 0.00206
10.00000, 0.72581, 0.0, 0.00228, 0.00026, 0.00183
10.00000, 0.75806, 0.0, 0.00244, 0.00034, 0.00157
10.00000, 0.79032, 0.0, 0.00280, 0.00052, 0.00134
10.00000, 0.82258, 0.0, 0.00347, 0.00091, 0.00120
10.00000, 0.85484, 0.0, 0.00459, 0.00166, 0.00114
10.00000, 0.88710, 0.0, 0.00613, 0.00301, 0.00112
10.00000, 0.91935, 0.0, 0.00792, 0.00533, 0.00106
10.00000, 0.95161, 0.0, 0.00985, 0.00991, 0.00088
10.00000, 0.98387, 0.0, 0.00801, 0.01780, 0.00032
10.00000, 1.00000, 0.0, 0.00000, 0.00000, 0.00000
